tweet_text,cleaned_text,brand,sentiment,brand_sentiment,text_length
"Following #sxsw Tweets on Google Realtime, four platforms on Tweet Deck and listening to panel, realizing I'm spoken to no one here today.",following sxsw tweet google realtime four platform tweet deck listening panel realizing spoken one today,Other,Neutral,Other_Neutral,104
Anyone at #sxsw want an iPad 2? I'm in line and will pick one up for someone willing to pay me 50 for me to grab 1 for you?,anyone sxsw want ipad line pick one someone willing pay grab,Other,Neutral,Other_Neutral,60
Anyone at #sxsw want to make a quick hundred dollars? New #ipad2 from ad hoc apple store here gets hundred plus cost!,anyone sxsw want make quick hundred dollar new ipad hoc apple store get hundred plus cost,Apple,Positive,Apple_Positive,89
Solving a #SXSW-induced iPhone-in-toilet crisis at Apple Store with @mention (not my crisis for once),solving sxswinduced iphoneintoilet crisis apple store crisis,Other,Neutral,Other_Neutral,60
"Monday at #sxsw: barry diller, new york times, congress lunch, W Hotel party, Google party, six dirty martinis. How mondays should be.",monday sxsw barry diller new york time congress lunch hotel party google party six dirty martini monday,Google,Positive,Google_Positive,103
Attending #sxsw? Austin Guide by @mention is now free to download on iTunes - {link} #lp,attending sxsw austin guide free download itunes link,Other,Neutral,Other_Neutral,53
"Seriously #sxsw? Did you do any testing on the mobile apps? Constant iPad crashes causing lost schedules, and no sync for WP7.",seriously sxsw testing mobile apps constant ipad crash causing lost schedule sync,Apple,Negative,Apple_Negative,81
Ready for #SXSW?! Here are some iPhone apps 2 make ur blogging easier | {link} #SXSW #SXSWi,ready sxsw iphone apps make blogging easier link sxsw sxswi,Apple,Positive,Apple_Positive,59
ipad2 and #sxsw...a conflagration of doofusness.  {link},ipad sxswa conflagration doofusness link,Apple,Negative,Apple_Negative,40
attention #sxsw'ers - {link} - rumored pop-up temporary Apple store for all your #sxsw iPad 2 launch needs.,attention sxswers link rumored popup temporary apple store sxsw ipad launch need,Apple,Positive,Apple_Positive,80
I went to #sxswi and all I won was this lousy #iPad #sxsw :-) :-) {link},went sxswi lousy ipad sxsw link,Apple,Positive,Apple_Positive,31
Hey #sxsw #sxswi folks. If you want to learn about security come over to #bsidesaustin {link},hey sxsw sxswi folk want learn security come bsidesaustin link,Other,Neutral,Other_Neutral,62
Attending #SXSWi? Work in iPhone / iPad game development? Looking to hire an Austin-based iOS developer? I'm your man. Let's talk. #SXSW,attending sxswi work iphone ipad game development looking hire austinbased io developer man let talk sxsw,Other,Neutral,Other_Neutral,105
This is a #WINNING picture #android #google #sxsw {link},winning picture android google sxsw link,Google,Positive,Google_Positive,40
GSD&amp;M + Google 7-10. RT @mention What's the best party to hit tonight? #sxsw @mention @mention,gsdampm google whats best party hit tonight sxsw,Other,Neutral,Other_Neutral,48
GSD&amp;M + Google Industry Party #SXSW @mention great to meet you  {link},gsdampm google industry party sxsw great meet link,Other,Neutral,Other_Neutral,50
"You spent $1,000+ to come to SXSW. 

You've already used iPad 1. 

The wait is a couple city blocks. 

Why? #ipad2 #SXSW {link}",spent come sxsw youve already used ipad wait couple city block ipad sxsw link,Apple,Negative,Apple_Negative,77
Behind on 100s of emails? Give them all 1 line iPhone composed replies. #SXSW #protip,behind email give line iphone composed reply sxsw protip,Apple,Positive,Apple_Positive,56
It's like 10pm at night and there is a line around the block at the popup apple stores selling iPad2s. #sxsw,like night line around block popup apple store selling ipads sxsw,Apple,Positive,Apple_Positive,65
.@mention 1154 free songs from #SXSW (this year alone!) {link},free song sxsw year alone link,Other,Neutral,Other_Neutral,30
more than 150 million mobile users for Google Maps for Mobile #SXSW,million mobile user google map mobile sxsw,Other,Neutral,Other_Neutral,42
Currently 150 people in line at the &quot;Pop Up Apple Store&quot; #sxsw,currently people line quotpop apple storequot sxsw,Other,Neutral,Other_Neutral,50
"Only iPad 2 available at #sxsw is the 64GB wifi-only model at $699, plus the optional (not!) leather smart cover at $69",ipad available sxsw wifionly model plus optional leather smart cover,Other,Neutral,Other_Neutral,68
��� We love 2 entertain you��_Please don�۪t be grateful! ��_ {link} ��_ #edchat #musedchat #sxsw #sxswi #classical #newTwitter,love entertain youplease don۪t grateful link edchat musedchat sxsw sxswi classical newtwitter,Other,Neutral,Other_Neutral,93
Less than 2 hours until we announce the details on the iPad 2 giveaway! #SXSW #SXSWi,le hour announce detail ipad giveaway sxsw sxswi,Other,Neutral,Other_Neutral,48
"I'm up to 2 iPad 2s seen in the wild. Both people say it is fast, but the still pics are terrible. #sxsw",ipad seen wild people say fast still pic terrible sxsw,Apple,Negative,Apple_Negative,54
(The iPad 2 queue at #sxsw of course,ipad queue sxsw course,Other,Neutral,Other_Neutral,22
The #iPad 2 Takes Over #SXSW [VIDEO] /by @mention {link},ipad take sxsw video link,Apple,Positive,Apple_Positive,25
many iPad 2's snapping away at the keynote slides! #sxsw,many ipad snapping away keynote slide sxsw,Apple,Positive,Apple_Positive,42
Apple has 200M users' credit cards sync'd with iTunes for one click purchase. . #winning #sxsw,apple user credit card syncd itunes one click purchase winning sxsw,Other,Neutral,Other_Neutral,67
Having my 2nd cocktail &quot;Texas Snowflake&quot;  ( @mention google it!!) at the #CNNGrill #SxSw,cocktail quottexas snowflakequot google cnngrill sxsw,Other,Neutral,Other_Neutral,53
New Post: 3 iPhone Apps We'll Be Using at South By Southwest Interactive {link} #SXSW #SXSWi,new post iphone apps well using south southwest interactive link sxsw sxswi,Apple,Positive,Apple_Positive,75
New Post: 3 iPhone Apps We'll Be Using at South By Southwest Interactive #SXSW #SXSWi {link},new post iphone apps well using south southwest interactive sxsw sxswi link,Other,Neutral,Other_Neutral,75
sweet new 3-d google maps demo going on in ballroom D #SXSW,sweet new google map demo going ballroom sxsw,Google,Positive,Google_Positive,45
More than 35 million miles per day are driving with Google Maps Navigation! #SXSW,million mile per day driving google map navigation sxsw,Google,Positive,Google_Positive,55
rt ' It's 4 p.m. and the #iPad2 line at the Apple store is longer and wider ��� about 250 people! Only one more hour. ' #sxsw,ipad line apple store longer wider people one hour sxsw,Other,Neutral,Other_Neutral,55
"U = smart 4 packing an extra :) RT @mention On my way to sunny Austin for #sxsw! Extra iPhone in stow, just in case. @mention @mention",smart packing extra way sunny austin sxsw extra iphone stow case,Other,Neutral,Other_Neutral,64
"Wonder if 4sqwill attempt to block GoWalla cross-checkins, the way Facebook blocked Google's contacts connections.  #sxsw #lbsWars",wonder sqwill attempt block gowalla crosscheckins way facebook blocked google contact connection sxsw lbswars,Other,Neutral,Other_Neutral,109
"Check out 5 Steps to Bulletproof UX Strategy at SXSW
{link} #SXSW #rhjr_ux5  {link}",check step bulletproof strategy sxsw link sxsw rhjrux link,Other,Neutral,Other_Neutral,58
"Wandering 6th street with the girls. Stopped for ceviche, mojitos, apple juice &amp; ice cream. #sxsw",wandering street girl stopped ceviche mojitos apple juice amp ice cream sxsw,Other,Neutral,Other_Neutral,76
"If you're a band at #SXSW and want to share a track with your Audience from stage, use FrostWire for Android if there's Wi-Fi available",youre band sxsw want share track audience stage use frostwire android there wifi available,Google,Positive,Google_Positive,90
We've got a busy week ahead: Our new book on #Google Apps will be available on Amazon &amp; we're attending #SXSW,weve got busy week ahead new book google apps available amazon amp attending sxsw,Other,Neutral,Other_Neutral,81
"I believe a few went to Aussies at #sxsw RT @mention iPad 2 Sold Out, 70% Went to New Buyers [REPORT] - {link}",believe went aussie sxsw ipad sold went new buyer report link,Other,Neutral,Other_Neutral,61
���@mention A Google Spreadsheet of over 270 parties at #SXSW this year O_O {link} @mention Plan on going to #SXSW Party on,google spreadsheet party sxsw year link plan going sxsw party,Other,Neutral,Other_Neutral,61
"There was a guy in line for Apple's pop-up store on Sixth Street in Austin. &quot;I'm that guy,&quot; he told me. #sxsw",guy line apple popup store sixth street austin quotim guyquot told sxsw,Other,Neutral,Other_Neutral,71
if u have a iPhone you don't need a car'-use zimride etc to share rides #sxsw #shareable,iphone dont need caruse zimride etc share ride sxsw shareable,Apple,Positive,Apple_Positive,61
"I've seen a lot of tablets here, every single one of them is an iPad. #SXSW",ive seen lot tablet every single one ipad sxsw,Other,Neutral,Other_Neutral,46
Receiving a lot of @mention messages telling me I'm sexy in response to my post looking to meet fellow Christian iPhone devs at #sxsw,receiving lot message telling sexy response post looking meet fellow christian iphone devs sxsw,Other,Neutral,Other_Neutral,95
Picked up a Mophie battery case 4 my iPhone in prep for #SXSW. Not lugging around a laptop &amp; only using my phone was a huge win last year.,picked mophie battery case iphone prep sxsw lugging around laptop amp using phone huge win last year,Apple,Positive,Apple_Positive,100
"Now thats a NEWS :P RT@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",thats news google launch major new social network called circle possibly today link sxsw,Other,Neutral,Other_Neutral,88
"Just took a piss at the trade show, iPad in one hand, iPhone in the other. Pissing. I am KIIIIIILLING it right now. #sxsw",took piss trade show ipad one hand iphone pissing kiiiiiilling right sxsw,Other,Neutral,Other_Neutral,73
"Not to be a rumor monger, but this was a good read �_ #Google #Circles preview @mention #sxsw {link} by @mention via @mention #socbiz #fb",rumor monger good read google circle preview sxsw link via socbiz,Google,Positive,Google_Positive,65
HOBO WITH A SHOTGUN iPhone game {link} #sxsw,hobo shotgun iphone game link sxsw,Other,Neutral,Other_Neutral,34
Hobo with A Shotgun video game coming to iPad/iPhone users?! Yes please! {link} #SXSW,hobo shotgun video game coming ipadiphone user yes please link sxsw,Apple,Positive,Apple_Positive,67
build out a store in less than 24 hours and have one of the biggest launches in this company's history?  we got this.  #apple #sxsw #ipad2,build store le hour one biggest launch company history got apple sxsw ipad,Apple,Positive,Apple_Positive,74
Just took a survey on iPhone while in Starbucks line. Got a free Starbucks gift card. Instant research. Instant gratification. #sxsw #gsdm,took survey iphone starbucks line got free starbucks gift card instant research instant gratification sxsw gsdm,Other,Neutral,Other_Neutral,111
Apple has a temporary Retail Store in Austin for the iPad 2 release today. Opens at 5pm. #SXSW #SXSWi #ipad2,apple temporary retail store austin ipad release today open sxsw sxswi ipad,Other,Neutral,Other_Neutral,75
Just read about #GroupMe at #SXSW...sounds like an incredible app. Is it available for Android phones yet?,read groupme sxswsounds like incredible app available android phone yet,Apple,Positive,Apple_Positive,71
Wondering about Circles? &gt; Google to reveal a new social network at #SXSW {link},wondering circle google reveal new social network sxsw link,Other,Neutral,Other_Neutral,59
"google is about search, but local' marissa mayer #sxsw",google search local marissa mayer sxsw,Other,Neutral,Other_Neutral,38
Wondering about street closures during SXSW? We made a Google Map to show you: {link} #sxsw #austin,wondering street closure sxsw made google map show link sxsw austin,Other,Neutral,Other_Neutral,67
Is Google about to have another go at social with &quot;Google Circles&quot;? #sxsw #google,google another social quotgoogle circlesquot sxsw google,Other,Neutral,Other_Neutral,56
Questions about what's inside the iPad 2? Fire them my way. #sxsw,question whats inside ipad fire way sxsw,Other,Neutral,Other_Neutral,40
Paraormal activity: Sanctuary iphone game. Sketching your AR experience. Interactivity through &quot;magic lense&quot; #EduAR #sxsw,paraormal activity sanctuary iphone game sketching experience interactivity quotmagic lensequot eduar sxsw,Other,Neutral,Other_Neutral,106
Apple IIe ad in the '85 SI swimsuit issue at a garage sale #sxsw {link},apple iie swimsuit issue garage sale sxsw link,Other,Neutral,Other_Neutral,46
Flipboard Adds Instagram Photos and Social Search [Apps] {link} #Apple #SocialSearch #SXSW,flipboard add instagram photo social search apps link apple socialsearch sxsw,Other,Neutral,Other_Neutral,77
Spent the aftrnoon on a frozen lake photographing my brother Scott &amp; the @mention team. Catch them at #SXSW ths weeknd.  {link},spent aftrnoon frozen lake photographing brother scott amp team catch sxsw th weeknd link,Other,Neutral,Other_Neutral,89
